x,y,score,sample,section
772,20,12,0.093002018568598,RA2,Section1
773,20,13,0,RA2,Section1
774,20,14,0,RA2,Section1
775,20,15,0,RA2,Section1
776,20,16,0,RA2,Section1
777,20,17,0,RA2,Section1
778,20,18,0.185444350678672,RA2,Section1
779,20,19,0.834499578054097,RA2,Section1
780,20,20,0.932277987048265,RA2,Section1
781,20,21,0.283222759672841,RA2,Section1
782,20,22,0,RA2,Section1
783,20,23,0,RA2,Section1
784,20,24,0,RA2,Section1
785,20,25,0,RA2,Section1
786,20,26,0,RA2,Section1
787,20,27,0,RA2,Section1
788,20,28,0,RA2,Section1
789,20,29,0.17510400619509,RA2,Section1
790,20,30,0.175104006195082,RA2,Section1
791,20,31,0,RA2,Section1
792,20,32,0,RA2,Section1
793,20,33,0,RA2,Section1
794,20,34,0,RA2,Section1
795,20,35,0,RA2,Section1
796,20,36,0,RA2,Section1
797,20,37,0,RA2,Section1
798,20,38,0,RA2,Section1
799,20,39,0,RA2,Section1
800,20,40,NA,RA2,Section1
801,21,1,NA,RA2,Section1
802,21,2,0.102789707539854,RA2,Section1
803,21,3,0.245113917979634,RA2,Section1
804,21,4,0.312233783890209,RA2,Section1
805,21,5,0.375158658181371,RA2,Section1
806,21,6,0.145222706392794,RA2,Section1
807,21,7,0,RA2,Section1
808,21,8,0,RA2,Section1
809,21,9,0,RA2,Section1
810,21,10,0,RA2,Section1
811,21,11,0.241890261830037,RA2,Section1
812,21,12,0.241890261830048,RA2,Section1
813,21,13,0,RA2,Section1
814,21,14,0,RA2,Section1
815,21,15,0,RA2,Section1
816,21,16,0,RA2,Section1
817,21,17,0,RA2,Section1
818,21,18,0,RA2,Section1
819,21,19,0.587240443815861,RA2,Section1
820,21,20,0.92722175339347,RA2,Section1
821,21,21,0.278166526018046,RA2,Section1
822,21,22,0,RA2,Section1
823,21,23,0,RA2,Section1
824,21,24,0,RA2,Section1
825,21,25,0,RA2,Section1
826,21,26,0,RA2,Section1
827,21,27,0,RA2,Section1
828,21,28,0,RA2,Section1
829,21,29,0.0697711480324062,RA2,Section1
830,21,30,0.186056394753102,RA2,Section1
831,21,31,0.0465140986883116,RA2,Section1
832,21,32,0,RA2,Section1
833,21,33,0,RA2,Section1
834,21,34,0,RA2,Section1
835,21,35,0,RA2,Section1
836,21,36,0,RA2,Section1
837,21,37,0,RA2,Section1
838,21,38,0,RA2,Section1
839,21,39,0,RA2,Section1
840,21,40,NA,RA2,Section1
841,22,1,NA,RA2,Section1
842,22,2,0.0291124603508412,RA2,Section1
843,22,3,0.11860350869985,RA2,Section1
844,22,4,0.118603508699859,RA2,Section1
845,22,5,0.181528382991023,RA2,Section1
846,22,6,0.145222706392798,RA2,Section1
847,22,7,0,RA2,Section1
848,22,8,0,RA2,Section1
849,22,9,0,RA2,Section1
850,22,10,0,RA2,Section1
851,22,11,0.453544240931475,RA2,Section1
852,22,12,0.725670785490372,RA2,Section1
853,22,13,0.181417696372589,RA2,Section1
854,22,14,0,RA2,Section1
855,22,15,0,RA2,Section1
856,22,16,0,RA2,Section1
857,22,17,0,RA2,Section1
858,22,18,0,RA2,Section1
859,22,19,0.0927221753393367,RA2,Section1
860,22,20,0.463610876696736,RA2,Section1
861,22,21,0.278166526018053,RA2,Section1
862,22,22,0,RA2,Section1
863,22,23,0,RA2,Section1
864,22,24,0,RA2,Section1
865,22,25,0,RA2,Section1
866,22,26,0,RA2,Section1
867,22,27,0,RA2,Section1
868,22,28,0,RA2,Section1
869,22,29,0.0697711480323992,RA2,Section1
870,22,30,0.558169184259091,RA2,Section1
871,22,31,0.418626888194372,RA2,Section1
872,22,32,0,RA2,Section1
873,22,33,0,RA2,Section1
874,22,34,0,RA2,Section1
875,22,35,0,RA2,Section1
876,22,36,0,RA2,Section1
877,22,37,0,RA2,Section1
878,22,38,0,RA2,Section1
879,22,39,0,RA2,Section1
880,22,40,NA,RA2,Section1
881,23,1,NA,RA2,Section1
882,23,2,0.174674762105284,RA2,Section1
883,23,3,0,RA2,Section1
884,23,4,0,RA2,Section1
885,23,5,0,RA2,Section1
886,23,6,0,RA2,Section1
887,23,7,0,RA2,Section1
888,23,8,0,RA2,Section1
889,23,9,0,RA2,Section1
890,23,10,0,RA2,Section1
891,23,11,0.423307958202805,RA2,Section1
892,23,12,1.05826989550696,RA2,Section1
893,23,13,0.673110588610154,RA2,Section1
894,23,14,0.0381486513059972,RA2,Section1
895,23,15,0,RA2,Section1
896,23,16,0,RA2,Section1
897,23,17,0,RA2,Section1
898,23,18,0,RA2,Section1
899,23,19,0,RA2,Section1
900,23,20,0,RA2,Section1
901,23,21,0,RA2,Section1
902,23,22,0,RA2,Section1
903,23,23,0,RA2,Section1
904,23,24,0.033211261950541,RA2,Section1
905,23,25,0.0332112619505533,RA2,Section1
906,23,26,0.0211752756847299,RA2,Section1
907,23,27,0.0211752756847377,RA2,Section1
908,23,28,0,RA2,Section1
909,23,29,0.0673955049961257,RA2,Section1
910,23,30,0.555793541222817,RA2,Section1
911,23,31,0.767482628356206,RA2,Section1
912,23,32,0.279084592129514,RA2,Section1
913,23,33,0.0224498268038759,RA2,Section1
914,23,34,0.0224498268038842,RA2,Section1
915,23,35,0,RA2,Section1
916,23,36,0,RA2,Section1
917,23,37,0.0347849549285652,RA2,Section1
918,23,38,0.0347849549285782,RA2,Section1
919,23,39,0.0190969559252315,RA2,Section1
920,23,40,NA,RA2,Section1
921,24,1,NA,RA2,Section1
922,24,2,0.174674762105287,RA2,Section1
923,24,3,0,RA2,Section1
924,24,4,0,RA2,Section1
925,24,5,0,RA2,Section1
926,24,6,0,RA2,Section1
927,24,7,0,RA2,Section1
928,24,8,0,RA2,Section1
929,24,9,0,RA2,Section1
930,24,10,0,RA2,Section1
931,24,11,0,RA2,Section1
932,24,12,0.57448937184663,RA2,Section1
933,24,13,1.28348900950656,RA2,Section1
934,24,14,0.648527072202403,RA2,Section1
935,24,15,0,RA2,Section1
936,24,16,0,RA2,Section1
937,24,17,0,RA2,Section1
938,24,18,0,RA2,Section1
939,24,19,0,RA2,Section1
940,24,20,0,RA2,Section1
941,24,21,0,RA2,Section1
942,24,22,0,RA2,Section1
943,24,23,0,RA2,Section1
944,24,24,0.498168929257364,RA2,Section1
945,24,25,0.564591453158444,RA2,Section1
946,24,26,0.359979686639644,RA2,Section1
947,24,27,0.359979686639654,RA2,Section1
948,24,28,0,RA2,Section1
949,24,29,0.0626442189236102,RA2,Section1
950,24,30,0.517783252642676,RA2,Section1
951,24,31,0.741350554957362,RA2,Section1
952,24,32,0.279084592129521,RA2,Section1
953,24,33,0.202048441233901,RA2,Section1
954,24,34,0.381647055664125,RA2,Section1
955,24,35,0.112249134018931,RA2,Section1
956,24,36,0,RA2,Section1
957,24,37,0.521774323925099,RA2,Section1
958,24,38,0.591344233781968,RA2,Section1
959,24,39,0.324648250726702,RA2,Section1
960,24,40,NA,RA2,Section1
961,25,1,NA,RA2,Section1
962,25,2,0.0582249207018112,RA2,Section1
963,25,3,0,RA2,Section1
964,25,4,0,RA2,Section1
965,25,5,0,RA2,Section1
966,25,6,0,RA2,Section1
967,25,7,0,RA2,Section1
968,25,8,0,RA2,Section1
969,25,9,0,RA2,Section1
970,25,10,0,RA2,Section1
971,25,11,0,RA2,Section1
972,25,12,0.0907088481862983,RA2,Section1
973,25,13,0.868093419881014,RA2,Section1
974,25,14,1.25890549309881,RA2,Section1
975,25,15,0.457783815672334,RA2,Section1
976,25,16,0,RA2,Section1
977,25,17,0,RA2,Section1
978,25,18,0,RA2,Section1
979,25,19,0,RA2,Section1
980,25,20,0,RA2,Section1
981,25,21,0,RA2,Section1
982,25,22,0,RA2,Section1
983,25,23,0,RA2,Section1
984,25,24,0.498168929257357,RA2,Section1
985,25,25,1.09597164436634,RA2,Section1
986,25,26,0.879323891581763,RA2,Section1
987,25,27,0.698784097594568,RA2,Section1
988,25,28,0.254103308216264,RA2,Section1
989,25,29,0.0626442189236039,RA2,Section1
990,25,30,0.50115375138887,RA2,Section1
991,25,31,0.703340266377234,RA2,Section1
992,25,32,0.264830733911967,RA2,Section1
993,25,33,0.202048441233894,RA2,Section1
994,25,34,0.673494804112958,RA2,Section1
995,25,35,0.471446362879179,RA2,Section1
996,25,36,1.25345624421539e-13,RA2,Section1
997,25,37,0.521774323925089,RA2,Section1
998,25,38,1.14790351263536,RA2,Section1
999,25,39,0.865519530576942,RA2,Section1
1000,25,40,NA,RA2,Section1
1001,26,1,NA,RA2,Section1
1002,26,2,0.146368665298011,RA2,Section1
1003,26,3,0.102458065708658,RA2,Section1
1004,26,4,0,RA2,Section1
1005,26,5,0,RA2,Section1
1006,26,6,0,RA2,Section1
1007,26,7,0,RA2,Section1
1008,26,8,0,RA2,Section1
1009,26,9,0,RA2,Section1
1010,26,10,0,RA2,Section1
1011,26,11,0,RA2,Section1
1012,26,12,0,RA2,Section1
1013,26,13,0.30518921044815,RA2,Section1
1014,26,14,1.10631088787465,RA2,Section1
1015,26,15,0.686675723508548,RA2,Section1
1016,26,16,0.090691452047864,RA2,Section1
1017,26,17,0.30230484015981,RA2,Section1
1018,26,18,0.120921936063998,RA2,Section1
1019,26,19,0,RA2,Section1
1020,26,20,0,RA2,Section1
1021,26,21,0,RA2,Section1
1022,26,22,0,RA2,Section1
1023,26,23,0,RA2,Section1
1024,26,24,0.166056309752348,RA2,Section1
1025,26,25,0.863492810712685,RA2,Section1
1026,26,26,0.86683870643775,RA2,Section1
1027,26,27,0.61408299485571,RA2,Section1
1028,26,28,0.615507838264536,RA2,Section1
1029,26,29,0.164047013158223,RA2,Section1
1030,26,30,0.292339688310072,RA2,Section1
1031,26,31,0.480272345080903,RA2,Section1
1032,26,32,0.0417628126156289,RA2,Section1
1033,26,33,0.0897993072150006,RA2,Section1
1034,26,34,0.56124567009406,RA2,Section1
1035,26,35,1.10131315165358,RA2,Section1
1036,26,36,0.629866788774538,RA2,Section1
1037,26,37,0.447073018709249,RA2,Section1
1038,26,38,1.17755707220431,RA2,Section1
1039,26,39,0.883259700895622,RA2,Section1
1040,26,40,NA,RA2,Section1
1041,27,1,NA,RA2,Section1
1042,27,2,0.354641493926751,RA2,Section1
1043,27,3,0.336647930185633,RA2,Section1
1044,27,4,0.0292737330596183,RA2,Section1
1045,27,5,0,RA2,Section1
1046,27,6,0,RA2,Section1
1047,27,7,0,RA2,Section1
1048,27,8,0,RA2,Section1
1049,27,9,0,RA2,Section1
1050,27,10,0,RA2,Section1
1051,27,11,0,RA2,Section1
1052,27,12,0,RA2,Section1
1053,27,13,0,RA2,Section1
1054,27,14,0.495932466978236,RA2,Section1
1055,27,15,0.495932466978349,RA2,Section1
1056,27,16,0.090691452047854,RA2,Section1
1057,27,17,0.725531616383488,RA2,Section1
1058,27,18,0.604609680319736,RA2,Section1
1059,27,19,0,RA2,Section1
1060,27,20,0,RA2,Section1
1061,27,21,0,RA2,Section1
1062,27,22,0,RA2,Section1
1063,27,23,0,RA2,Section1
1064,27,24,0,RA2,Section1
1065,27,25,0.332112619504778,RA2,Section1
1066,27,26,0.431746405356293,RA2,Section1
1067,27,27,0.275278583900797,RA2,Section1
1068,27,28,0.767419623375086,RA2,Section1
1069,27,29,0.539011614662495,RA2,Section1
1070,27,30,0.0468705751881648,RA2,Section1
1071,27,31,0.146169844154989,RA2,Section1
1072,27,32,0,RA2,Section1
1073,27,33,0,RA2,Section1
1074,27,34,0.381647055663932,RA2,Section1
1075,27,35,1.04319792961718,RA2,Section1
1076,27,36,1.42213531349716,RA2,Section1
1077,27,37,0.954406976848537,RA2,Section1
1078,27,38,1.05803498385906,RA2,Section1
1079,27,39,0.670723009322356,RA2,Section1
1080,27,40,NA,RA2,Section1
1081,28,1,NA,RA2,Section1
1082,28,2,0.433625866019583,RA2,Section1
1083,28,3,0.526927195073249,RA2,Section1
1084,28,4,0.219552997947233,RA2,Section1
1085,28,5,0,RA2,Section1
1086,28,6,0,RA2,Section1
1087,28,7,0,RA2,Section1
1088,28,8,0,RA2,Section1
1089,28,9,0,RA2,Section1
1090,28,10,0,RA2,Section1
1091,28,11,0,RA2,Section1
1092,28,12,0,RA2,Section1
1093,28,13,0,RA2,Section1
1094,28,14,0,RA2,Section1
1095,28,15,0,RA2,Section1
1096,28,16,0,RA2,Section1
1097,28,17,0.634840164335524,RA2,Section1
1098,28,18,0.997605972527508,RA2,Section1
1099,28,19,0.362765808191872,RA2,Section1
1100,28,20,0.086770558994015,RA2,Section1
1101,28,21,0.0867705589940259,RA2,Section1
1102,28,22,0,RA2,Section1
1103,28,23,0,RA2,Section1
1104,28,24,0.051501260615979,RA2,Section1
1105,28,25,0.0515012606159867,RA2,Section1
1106,28,26,0,RA2,Section1
1107,28,27,0,RA2,Section1
1108,28,28,0.421835176692151,RA2,Section1
1109,28,29,0.84367035338446,RA2,Section1
1110,28,30,0.351529313910265,RA2,Section1
1111,28,31,0,RA2,Section1
1112,28,32,0,RA2,Section1
1113,28,33,0,RA2,Section1
1114,28,34,0.202048441233804,RA2,Section1
1115,28,35,0.863599315187047,RA2,Section1
1116,28,36,1.66772857244593,RA2,Section1
1117,28,37,1.51618067996478,RA2,Section1
1118,28,38,1.0499395538083,RA2,Section1
1119,28,39,0.573611312541923,RA2,Section1
1120,28,40,NA,RA2,Section1
1121,29,1,NA,RA2,Section1
1122,29,2,0.199436001542613,RA2,Section1
1123,29,3,0.29273733059628,RA2,Section1
1124,29,4,0.219552997947238,RA2,Section1
1125,29,5,0,RA2,Section1
1126,29,6,0,RA2,Section1
1127,29,7,0,RA2,Section1
1128,29,8,0,RA2,Section1
1129,29,9,0,RA2,Section1
1130,29,10,0,RA2,Section1
1131,29,11,0,RA2,Section1
1132,29,12,0,RA2,Section1
1133,29,13,0,RA2,Section1
1134,29,14,0,RA2,Section1
1135,29,15,0,RA2,Section1
1136,29,16,0,RA2,Section1
1137,29,17,0.15115242007979,RA2,Section1
1138,29,18,0.60460968031962,RA2,Section1
1139,29,19,0.362765808191881,RA2,Section1
1140,29,20,0.260311676981842,RA2,Section1
1141,29,21,0.549546873628569,RA2,Section1
1142,29,22,0.202464637652755,RA2,Section1
1143,29,23,0,RA2,Section1
1144,29,24,0.257506303079605,RA2,Section1
1145,29,25,0.326174650567612,RA2,Section1
1146,29,26,0.0171670868720775,RA2,Section1
1147,29,27,0,RA2,Section1
1148,29,28,0.0468705751878849,RA2,Section1
1149,29,29,0.468705751880199,RA2,Section1
1150,29,30,0.35152931391027,RA2,Section1
1151,29,31,0,RA2,Section1
1152,29,32,0,RA2,Section1
1153,29,33,0,RA2,Section1
1154,29,34,0.0224498268036763,RA2,Section1
1155,29,35,0.684000700756915,RA2,Section1
1156,29,36,1.52617987555767,RA2,Section1
1157,29,37,1.15521080041225,RA2,Section1
1158,29,38,0.612902363300153,RA2,Section1
1159,29,39,0.546296488134934,RA2,Section1
1160,29,40,NA,RA2,Section1
1161,30,1,NA,RA2,Section1
1162,30,2,0.0378138374407029,RA2,Section1
1163,30,3,0.0585474661193111,RA2,Section1
1164,30,4,0.0585474661193057,RA2,Section1
1165,30,5,0,RA2,Section1
1166,30,6,0,RA2,Section1
1167,30,7,0,RA2,Section1
1168,30,8,0,RA2,Section1
1169,30,9,0,RA2,Section1
1170,30,10,0,RA2,Section1
1171,30,11,0,RA2,Section1
1172,30,12,0,RA2,Section1
1173,30,13,0,RA2,Section1
1174,30,14,0,RA2,Section1
1175,30,15,0,RA2,Section1
1176,30,16,0,RA2,Section1
1177,30,17,0,RA2,Section1
1178,30,18,0.120921936063896,RA2,Section1
1179,30,19,0.120921936063885,RA2,Section1
1180,30,20,0.260311676981833,RA2,Section1
1181,30,21,0.867705589939667,RA2,Section1
1182,30,22,0.665240952287306,RA2,Section1
1183,30,23,0.057847039329483,RA2,Section1
1184,30,24,0.2575063030796,RA2,Section1
1185,30,25,0.600848040519237,RA2,Section1
1186,30,26,0.291840476823708,RA2,Section1
1187,30,27,0,RA2,Section1
1188,30,28,0,RA2,Section1
1189,30,29,0.0937411503759385,RA2,Section1
1190,30,30,0.0937411503759298,RA2,Section1
1191,30,31,0,RA2,Section1
1192,30,32,0,RA2,Section1
1193,30,33,0,RA2,Section1
1194,30,34,0,RA2,Section1
1195,30,35,0.527817420198707,RA2,Section1
1196,30,36,1.39341192887134,RA2,Section1
1197,30,37,1.02244285372595,RA2,Section1
1198,30,38,0.175865172792008,RA2,Section1
1199,30,39,0.109259297626784,RA2,Section1
1200,30,40,NA,RA2,Section1
1201,31,1,NA,RA2,Section1
1202,31,2,0,RA2,Section1
1203,31,3,0.0498852409235189,RA2,Section1
1204,31,4,0.199540963694432,RA2,Section1
1205,31,5,0.0997704818472882,RA2,Section1
1206,31,6,0,RA2,Section1
1207,31,7,0,RA2,Section1
1208,31,8,0,RA2,Section1
1209,31,9,0,RA2,Section1
1210,31,10,0,RA2,Section1
1211,31,11,0,RA2,Section1
1212,31,12,0,RA2,Section1
1213,31,13,0,RA2,Section1
1214,31,14,0,RA2,Section1
1215,31,15,0.431678986047018,RA2,Section1
1216,31,16,0.323759239535434,RA2,Section1
1217,31,17,0,RA2,Section1
1218,31,18,0,RA2,Section1
1219,31,19,0,RA2,Section1
1220,31,20,0.385467946600559,RA2,Section1
1221,31,21,1.03458061609807,RA2,Section1
1222,31,22,1.03304615279257,RA2,Section1
1223,31,23,0.425652239834783,RA2,Section1
1224,31,24,0.0515012606158182,RA2,Section1
1225,31,25,0.412010084927316,RA2,Section1
1226,31,26,0.360508824311546,RA2,Section1
1227,31,27,3.97443480949876e-14,RA2,Section1
1228,31,28,0.234118556959204,RA2,Section1
1229,31,29,0.175588917719475,RA2,Section1
1230,31,30,0,RA2,Section1
1231,31,31,0.241411663746303,RA2,Section1
1232,31,32,0.482823327493006,RA2,Section1
1233,31,33,0.120705831873518,RA2,Section1
1234,31,34,0,RA2,Section1
1235,31,35,0.494625433527181,RA2,Section1
1236,31,36,1.1129072254359,RA2,Section1
1237,31,37,0.989250867054456,RA2,Section1
1238,31,38,0.123656358381822,RA2,Section1
1239,31,39,0,RA2,Section1
1240,31,40,NA,RA2,Section1
1241,32,1,NA,RA2,Section1
1242,32,2,0,RA2,Section1
1243,32,3,0.0498852409235139,RA2,Section1
1244,32,4,0.399081927388896,RA2,Section1
1245,32,5,0.365825100106634,RA2,Section1
1246,32,6,0.0166284136412589,RA2,Section1
1247,32,7,0,RA2,Section1
1248,32,8,0,RA2,Section1
1249,32,9,0,RA2,Section1
1250,32,10,0,RA2,Section1
1251,32,11,0,RA2,Section1
1252,32,12,0,RA2,Section1
1253,32,13,0,RA2,Section1
1254,32,14,0,RA2,Section1
1255,32,15,0.755438225582107,RA2,Section1
1256,32,16,0.899331220931472,RA2,Section1
1257,32,17,0.143892995349204,RA2,Section1
1258,32,18,0,RA2,Section1
1259,32,19,0,RA2,Section1
1260,32,20,0.385467946600548,RA2,Section1
1261,32,21,1.2570806509759,RA2,Section1
1262,32,22,1.25554618767041,RA2,Section1
1263,32,23,0.761800402297032,RA2,Section1
1264,32,24,0.273120382000713,RA2,Section1
1265,32,25,0.137336694975686,RA2,Section1
1266,32,26,0.18883795559166,RA2,Section1
1267,32,27,4.48674866208268e-14,RA2,Section1
1268,32,28,0.409707474678385,RA2,Section1
1269,32,29,0.487746993664958,RA2,Section1
1270,32,30,0.0780395189865294,RA2,Section1
1271,32,31,0.241411663746291,RA2,Section1
1272,32,32,1.08635248685859,RA2,Section1
1273,32,33,0.764470268530525,RA2,Section1
1274,32,34,0,RA2,Section1
1275,32,35,0.453406647399618,RA2,Section1
1276,32,36,0.453406647399601,RA2,Section1
1277,32,37,0.453406647399584,RA2,Section1
1278,32,38,0.123656358381834,RA2,Section1
1279,32,39,NA,RA2,Section1
1280,32,40,NA,RA2,Section1
1281,33,1,NA,RA2,Section1
1282,33,2,0,RA2,Section1
1283,33,3,0,RA2,Section1
1284,33,4,0.31593985918291,RA2,Section1
1285,33,5,0.548737650159992,RA2,Section1
1286,33,6,0.19954096369461,RA2,Section1
1287,33,7,0.15275257082103,RA2,Section1
1288,33,8,0.152752570821041,RA2,Section1
1289,33,9,0,RA2,Section1
1290,33,10,0,RA2,Section1
1291,33,11,0.137667936424101,RA2,Section1
1292,33,12,0.137667936424111,RA2,Section1
1293,33,13,0,RA2,Section1
1294,33,14,0,RA2,Section1
1295,33,15,0.575571981395819,RA2,Section1
1296,33,16,1.22309046046651,RA2,Section1
1297,33,17,0.539598732558936,RA2,Section1
1298,33,18,0.0820707992805243,RA2,Section1
1299,33,19,0.0820707992805304,RA2,Section1
1300,33,20,0.272751986503692,RA2,Section1
1301,33,21,1.17217719523868,RA2,Section1
1302,33,22,1.45234210187495,RA2,Section1
1303,33,23,0.994111356371651,RA2,Section1
1304,33,24,0.504222243693427,RA2,Section1
1305,33,25,0.0630277804617383,RA2,Section1
1306,33,26,0,RA2,Section1
1307,33,27,0,RA2,Section1
1308,33,28,0.312158075945309,RA2,Section1
1309,33,29,0.604806272144286,RA2,Section1
1310,33,30,0.195098797465843,RA2,Section1
1311,33,31,0.0402352772906991,RA2,Section1
1312,33,32,0.885176100402985,RA2,Section1
1313,33,33,1.20705831873192,RA2,Section1
1314,33,34,0.362117495619622,RA2,Section1
1315,33,35,0,RA2,Section1
1316,33,36,0,RA2,Section1
1317,33,37,0,RA2,Section1
1318,33,38,NA,RA2,Section1
1319,33,39,NA,RA2,Section1
1320,33,40,NA,RA2,Section1
1321,34,1,NA,RA2,Section1
1322,34,2,0,RA2,Section1
1323,34,3,0,RA2,Section1
1324,34,4,0.049885240923564,RA2,Section1
1325,34,5,0.299311445541804,RA2,Section1
1326,34,6,0.199540963694614,RA2,Section1
1327,34,7,0.274954627477789,RA2,Section1
1328,34,8,0.641560797448587,RA2,Section1
1329,34,9,0.274954627478137,RA2,Section1
1330,34,10,0,RA2,Section1
1331,34,11,0.413003809272222,RA2,Section1
1332,34,12,0.578205332981329,RA2,Section1
1333,34,13,0.0826007618546333,RA2,Section1
1334,34,14,0,RA2,Section1
1335,34,15,0,RA2,Section1
1336,34,16,0.647518479070475,RA2,Section1
1337,34,17,0.539598732558946,RA2,Section1
1338,34,18,0.0984849591365163,RA2,Section1
1339,34,19,0.34469735697812,RA2,Section1
1340,34,20,0.379549136699709,RA2,Section1
1341,34,21,0.81148612292894,RA2,Section1
1342,34,22,1.31081137001696,RA2,Section1
1343,34,23,1.13435820509499,RA2,Section1
1344,34,24,0.556814811964752,RA2,Section1
1345,34,25,0.0630277804617446,RA2,Section1
1346,34,26,0,RA2,Section1
1347,34,27,0,RA2,Section1
1348,34,28,0,RA2,Section1
1349,34,29,0.292648196198814,RA2,Section1
1350,34,30,0,RA2,Section1
1351,34,31,0,RA2,Section1
1352,34,32,0.241411663745976,RA2,Section1
1353,34,33,0.724234991238795,RA2,Section1
1354,34,34,0.362117495619634,RA2,Section1
1355,34,35,0,RA2,Section1
1356,34,36,0,RA2,Section1
1357,34,37,0,RA2,Section1
1358,34,38,NA,RA2,Section1
1359,34,39,NA,RA2,Section1
1360,34,40,NA,RA2,Section1
1361,35,1,NA,RA2,Section1
1362,35,2,0,RA2,Section1
1363,35,3,0,RA2,Section1
1364,35,4,0,RA2,Section1
1365,35,5,0.0332568272824626,RA2,Section1
1366,35,6,0.0332568272824552,RA2,Section1
1367,35,7,0.274954627477781,RA2,Section1
1368,35,8,0.916515424926426,RA2,Section1
1369,35,9,0.763762854105691,RA2,Section1
1370,35,10,0.122202056657055,RA2,Section1
1371,35,11,0.413003809272214,RA2,Section1
1372,35,12,0.991209142253556,RA2,Section1
1373,35,13,0.523138158411858,RA2,Section1
1374,35,14,0,RA2,Section1
1375,35,15,0,RA2,Section1
1376,35,16,0.0719464976744442,RA2,Section1
1377,35,17,0.0719464976744307,RA2,Section1
1378,35,18,0.098484959136512,RA2,Section1
1379,35,19,0.443182316114596,RA2,Section1
1380,35,20,0.642175694397297,RA2,Section1
1381,35,21,0.723496513747702,RA2,Section1
1382,35,22,0.950120297707233,RA2,Section1
1383,35,23,1.1493705735598,RA2,Section1
1384,35,24,0.69706166068809,RA2,Section1
1385,35,25,0.0717932085070365,RA2,Section1
1386,35,26,0,RA2,Section1
1387,35,27,0,RA2,Section1
1388,35,28,0,RA2,Section1
1389,35,29,0,RA2,Section1
1390,35,30,0,RA2,Section1
1391,35,31,0,RA2,Section1
1392,35,32,0,RA2,Section1
1393,35,33,0.0804705545817974,RA2,Section1
1394,35,34,0.0804705545817824,RA2,Section1
1395,35,35,0,RA2,Section1
1396,35,36,0,RA2,Section1
1397,35,37,NA,RA2,Section1
1398,35,38,NA,RA2,Section1
1399,35,39,NA,RA2,Section1
1400,35,40,NA,RA2,Section1
1401,36,1,NA,RA2,Section1
1402,36,2,NA,RA2,Section1
1403,36,3,0.105922082650175,RA2,Section1
1404,36,4,0.494303052368676,RA2,Section1
1405,36,5,0.282458887068052,RA2,Section1
1406,36,6,0,RA2,Section1
1407,36,7,0,RA2,Section1
1408,36,8,0.488808226627362,RA2,Section1
1409,36,9,0.763762854105554,RA2,Section1
1410,36,10,0.183303084985529,RA2,Section1
1411,36,11,0.245803320572881,RA2,Section1
1412,36,12,0.824008653554218,RA2,Section1
1413,36,13,0.578205332981507,RA2,Section1
1414,36,14,1.65266648117831e-13,RA2,Section1
1415,36,15,0,RA2,Section1
1416,36,16,0,RA2,Section1
1417,36,17,0,RA2,Section1
1418,36,18,0,RA2,Section1
1419,36,19,0.213384078129156,RA2,Section1
1420,36,20,0.778348782841372,RA2,Section1
1421,36,21,1.0447490503685,RA2,Section1
1422,36,22,0.588941114838111,RA2,Section1
1423,36,23,0.687438554733678,RA2,Section1
1424,36,24,0.714592516778473,RA2,Section1
1425,36,25,0.0893240645974157,RA2,Section1
1426,36,26,0,RA2,Section1
1427,36,27,0,RA2,Section1
1428,36,28,0,RA2,Section1
1429,36,29,0,RA2,Section1
1430,36,30,0,RA2,Section1
1431,36,31,0,RA2,Section1
1432,36,32,0,RA2,Section1
1433,36,33,0,RA2,Section1
1434,36,34,0,RA2,Section1
1435,36,35,0,RA2,Section1
1436,36,36,NA,RA2,Section1
1437,36,37,NA,RA2,Section1
1438,36,38,NA,RA2,Section1
1439,36,39,NA,RA2,Section1
1440,36,40,NA,RA2,Section1
1441,37,1,NA,RA2,Section1
1442,37,2,NA,RA2,Section1
1443,37,3,0.105922082650164,RA2,Section1
1444,37,4,0.847376661203338,RA2,Section1
